gene	chr	strand	is_gxe	is_bg	n_small_indel	n_large_indel	n_SNP	n_sv_total	has_any_sv
Zm00001eb072700	chr2	+	False	True	3	0	10	13	True
Zm00001eb072750	chr2	+	False	True	9	0	21	30	True
Zm00001eb072890	chr2	-	False	True	14	2	72	88	True
Zm00001eb072910	chr2	-	False	True	6	0	23	29	True
Zm00001eb073030	chr2	+	False	True	6	1	40	47	True
Zm00001eb073120	chr2	+	False	True	1	0	17	18	True
Zm00001eb073130	chr2	+	False	True	1	0	1	2	True
Zm00001eb073200	chr2	-	False	True	10	2	17	29	True
Zm00001eb073240	chr2	-	False	True	4	1	22	27	True
Zm00001eb073250	chr2	-	False	True	6	2	18	26	True
Zm00001eb073280	chr2	-	False	True	7	0	21	28	True
Zm00001eb073300	chr2	+	False	True	13	0	75	88	True
Zm00001eb073330	chr2	+	False	True	18	1	58	77	True
Zm00001eb073350	chr2	-	False	True	10	0	37	47	True
Zm00001eb073360	chr2	-	False	True	0	0	0	0	False
Zm00001eb073390	chr2	-	False	True	0	0	3	3	True
Zm00001eb073420	chr2	-	False	True	4	0	12	16	True
Zm00001eb073430	chr2	-	False	True	12	3	59	74	True
Zm00001eb073480	chr2	+	False	True	3	0	15	18	True
Zm00001eb073490	chr2	-	False	True	9	1	30	40	True
Zm00001eb073520	chr2	-	False	True	0	1	8	9	True
Zm00001eb073530	chr2	-	False	True	3	0	14	17	True
Zm00001eb073540	chr2	+	False	True	0	0	5	5	True
Zm00001eb073580	chr2	-	False	True	0	0	2	2	True
Zm00001eb073630	chr2	+	False	True	1	0	0	1	True
Zm00001eb073640	chr2	+	False	True	1	0	0	1	True
Zm00001eb073660	chr2	+	False	True	0	0	2	2	True
Zm00001eb073740	chr2	-	False	True	7	0	11	18	True
Zm00001eb073750	chr2	+	False	True	3	0	22	25	True
Zm00001eb073760	chr2	+	False	True	1	0	20	21	True
Zm00001eb073830	chr2	-	False	True	0	0	3	3	True
Zm00001eb073880	chr2	+	False	True	5	1	18	24	True
Zm00001eb073900	chr2	-	False	True	3	0	9	12	True
Zm00001eb073910	chr2	+	False	True	3	0	8	11	True
Zm00001eb073930	chr2	+	False	True	6	0	36	42	True
Zm00001eb073980	chr2	+	False	True	6	0	8	14	True
Zm00001eb074060	chr2	+	False	True	4	0	31	35	True
Zm00001eb074070	chr2	-	False	True	7	3	85	95	True
Zm00001eb074080	chr2	-	False	True	16	0	38	54	True
Zm00001eb074090	chr2	-	False	True	1	0	2	3	True
Zm00001eb074140	chr2	+	False	True	0	0	0	0	False
Zm00001eb074150	chr2	-	False	True	1	0	3	4	True
Zm00001eb074210	chr2	-	True	False	0	0	0	0	False
Zm00001eb074220	chr2	+	False	True	5	1	21	27	True
Zm00001eb074270	chr2	+	False	True	7	1	12	20	True
Zm00001eb074280	chr2	-	False	True	5	0	5	10	True
Zm00001eb074330	chr2	-	False	True	4	1	7	12	True
Zm00001eb074340	chr2	-	False	True	1	0	0	1	True
Zm00001eb074350	chr2	-	False	True	4	0	9	13	True
Zm00001eb074360	chr2	-	False	True	0	0	0	0	False
Zm00001eb074370	chr2	-	False	True	1	0	3	4	True
Zm00001eb074410	chr2	+	False	True	1	1	5	7	True
Zm00001eb074460	chr2	-	False	True	0	0	0	0	False
Zm00001eb074600	chr2	-	False	True	8	0	36	44	True
Zm00001eb074610	chr2	+	True	False	2	0	10	12	True
Zm00001eb074690	chr2	-	False	True	0	2	2	4	True
Zm00001eb074710	chr2	-	False	True	1	2	9	12	True
Zm00001eb074760	chr2	+	False	True	5	0	12	17	True
Zm00001eb074850	chr2	+	False	True	5	1	20	26	True
Zm00001eb074870	chr2	+	False	True	0	0	0	0	False
Zm00001eb074880	chr2	-	False	True	8	2	10	20	True
Zm00001eb074890	chr2	-	False	True	0	0	3	3	True
Zm00001eb075060	chr2	+	False	True	2	0	5	7	True
Zm00001eb075100	chr2	-	False	True	12	1	27	40	True
Zm00001eb075120	chr2	-	False	True	5	0	16	21	True
Zm00001eb075130	chr2	-	False	True	3	0	10	13	True
Zm00001eb075140	chr2	-	False	True	3	1	9	13	True
Zm00001eb075150	chr2	-	False	True	4	0	17	21	True
Zm00001eb075160	chr2	-	False	True	7	2	9	18	True
Zm00001eb075210	chr2	-	False	True	3	0	4	7	True
Zm00001eb075230	chr2	-	False	True	4	1	13	18	True
Zm00001eb075270	chr2	+	False	True	3	0	3	6	True
Zm00001eb075310	chr2	+	False	True	0	0	1	1	True
Zm00001eb075320	chr2	-	False	True	2	0	4	6	True
Zm00001eb075330	chr2	+	False	True	2	0	9	11	True
Zm00001eb075370	chr2	-	False	True	7	2	25	34	True
Zm00001eb075390	chr2	+	False	True	0	1	2	3	True
Zm00001eb075420	chr2	+	True	False	0	0	2	2	True
Zm00001eb075470	chr2	-	False	True	8	1	20	29	True
Zm00001eb075480	chr2	+	False	True	15	0	28	43	True
Zm00001eb075500	chr2	-	False	True	18	1	71	90	True
Zm00001eb075530	chr2	-	False	True	3	1	21	25	True
Zm00001eb075550	chr2	-	False	True	10	1	23	34	True
Zm00001eb075560	chr2	-	False	True	7	3	39	49	True
Zm00001eb075570	chr2	-	False	True	16	1	62	79	True
Zm00001eb075630	chr2	+	False	True	9	1	26	36	True
Zm00001eb075730	chr2	+	False	True	0	0	0	0	False
Zm00001eb076490	chr2	+	False	True	7	1	33	41	True
Zm00001eb076520	chr2	-	False	True	0	0	1	1	True
Zm00001eb076540	chr2	+	False	True	3	0	7	10	True
Zm00001eb076550	chr2	+	False	True	2	1	9	12	True
Zm00001eb076560	chr2	-	False	True	5	1	21	27	True
Zm00001eb076570	chr2	-	False	True	6	2	13	21	True
Zm00001eb076590	chr2	+	False	True	2	0	7	9	True
Zm00001eb076640	chr2	+	False	True	0	0	3	3	True
Zm00001eb076700	chr2	-	False	True	2	1	32	35	True
Zm00001eb076710	chr2	-	False	True	0	0	3	3	True
Zm00001eb076730	chr2	-	False	True	7	2	19	28	True
Zm00001eb076770	chr2	-	False	True	1	0	15	16	True
Zm00001eb076780	chr2	-	False	True	4	0	2	6	True
Zm00001eb077080	chr2	+	False	True	1	0	0	1	True
Zm00001eb077100	chr2	-	False	True	0	1	2	3	True
Zm00001eb077120	chr2	-	False	True	1	0	0	1	True
Zm00001eb077130	chr2	-	False	True	2	1	11	14	True
Zm00001eb077140	chr2	-	False	True	8	0	34	42	True
Zm00001eb077210	chr2	+	False	True	0	0	0	0	False
Zm00001eb077220	chr2	+	False	True	12	0	17	29	True
Zm00001eb077230	chr2	+	False	True	4	0	6	10	True
Zm00001eb077250	chr2	+	False	True	7	1	11	19	True
Zm00001eb077380	chr2	-	False	True	0	2	10	12	True
Zm00001eb077400	chr2	+	False	True	4	1	37	42	True
Zm00001eb077450	chr2	-	False	True	5	1	25	31	True
Zm00001eb077470	chr2	-	False	True	4	0	8	12	True
Zm00001eb077490	chr2	-	False	True	0	0	0	0	False
Zm00001eb077540	chr2	-	False	True	11	2	49	62	True
Zm00001eb077550	chr2	-	False	True	3	0	4	7	True
Zm00001eb077560	chr2	-	False	True	3	0	21	24	True
Zm00001eb077630	chr2	-	False	True	0	0	1	1	True
Zm00001eb077640	chr2	-	False	True	0	1	0	1	True
Zm00001eb077710	chr2	-	False	True	0	0	7	7	True
Zm00001eb077720	chr2	+	False	True	1	1	8	10	True
Zm00001eb077760	chr2	+	False	True	4	1	11	16	True
Zm00001eb077890	chr2	-	False	True	0	1	1	2	True
Zm00001eb077900	chr2	+	False	True	1	0	0	1	True
Zm00001eb077980	chr2	+	False	True	2	0	0	2	True
Zm00001eb078000	chr2	+	False	True	0	1	2	3	True
Zm00001eb078040	chr2	+	False	True	0	1	1	2	True
Zm00001eb078070	chr2	-	False	True	5	0	6	11	True
Zm00001eb078100	chr2	+	False	True	7	0	49	56	True
Zm00001eb078120	chr2	-	False	True	4	1	6	11	True
Zm00001eb078140	chr2	-	False	True	2	3	9	14	True
Zm00001eb078170	chr2	+	False	True	4	0	11	15	True
Zm00001eb078200	chr2	-	False	True	11	0	23	34	True
Zm00001eb078350	chr2	+	False	True	1	0	2	3	True
Zm00001eb078360	chr2	+	False	True	7	0	25	32	True
Zm00001eb078440	chr2	-	False	True	3	0	15	18	True
Zm00001eb078460	chr2	+	False	True	1	0	8	9	True
Zm00001eb078490	chr2	-	False	True	0	0	3	3	True
Zm00001eb078520	chr2	+	False	True	1	1	7	9	True
Zm00001eb078530	chr2	+	False	True	0	0	9	9	True
Zm00001eb078570	chr2	+	False	True	5	1	7	13	True
Zm00001eb078590	chr2	-	False	True	3	0	17	20	True
Zm00001eb078600	chr2	+	False	True	2	0	13	15	True
Zm00001eb078640	chr2	-	False	True	6	0	19	25	True
Zm00001eb078650	chr2	-	False	True	13	2	37	52	True
Zm00001eb078730	chr2	+	False	True	15	0	15	30	True
Zm00001eb078770	chr2	+	False	True	7	0	11	18	True
Zm00001eb078780	chr2	-	False	True	10	1	21	32	True
Zm00001eb078790	chr2	-	False	True	0	0	0	0	False
Zm00001eb078830	chr2	-	False	True	5	0	17	22	True
Zm00001eb078850	chr2	-	False	True	10	1	24	35	True
Zm00001eb078870	chr2	-	False	True	0	0	0	0	False
Zm00001eb079000	chr2	-	False	True	3	2	14	19	True
Zm00001eb079130	chr2	-	False	True	0	0	0	0	False
Zm00001eb079180	chr2	-	False	True	7	1	22	30	True
Zm00001eb079200	chr2	+	False	True	4	0	10	14	True
Zm00001eb079210	chr2	-	False	True	0	0	7	7	True
Zm00001eb079260	chr2	+	False	True	0	0	0	0	False
Zm00001eb079270	chr2	-	False	True	2	1	5	8	True
Zm00001eb079280	chr2	+	False	True	3	0	9	12	True
Zm00001eb079290	chr2	-	False	True	7	3	42	52	True
Zm00001eb079300	chr2	+	False	True	1	1	6	8	True
Zm00001eb079310	chr2	-	False	True	6	0	4	10	True
Zm00001eb079330	chr2	+	False	True	10	1	26	37	True
Zm00001eb079360	chr2	+	False	True	0	0	0	0	False
Zm00001eb079380	chr2	+	True	False	6	4	48	58	True
Zm00001eb079500	chr2	-	False	True	4	2	7	13	True
Zm00001eb079510	chr2	-	False	True	7	3	11	21	True
Zm00001eb079540	chr2	-	False	True	1	0	1	2	True
Zm00001eb079590	chr2	+	False	True	0	0	1	1	True
Zm00001eb079610	chr2	+	False	True	5	2	23	30	True
Zm00001eb079760	chr2	+	False	True	3	0	6	9	True
Zm00001eb079780	chr2	-	False	True	16	1	21	38	True
Zm00001eb079790	chr2	+	False	True	6	0	9	15	True
Zm00001eb079800	chr2	+	False	True	1	2	12	15	True
Zm00001eb079820	chr2	+	False	True	8	2	49	59	True
Zm00001eb079930	chr2	+	False	True	3	1	22	26	True
Zm00001eb079940	chr2	-	False	True	0	0	0	0	False
Zm00001eb079970	chr2	+	False	True	8	0	3	11	True
Zm00001eb079980	chr2	+	False	True	12	1	26	39	True
Zm00001eb080080	chr2	-	False	True	7	1	15	23	True
Zm00001eb080090	chr2	-	False	True	11	4	38	53	True
Zm00001eb080120	chr2	+	False	True	9	0	25	34	True
Zm00001eb080140	chr2	+	False	True	0	0	2	2	True
Zm00001eb080150	chr2	+	False	True	14	1	16	31	True
Zm00001eb080160	chr2	+	False	True	14	0	19	33	True
Zm00001eb080280	chr2	+	False	True	8	0	12	20	True
Zm00001eb080310	chr2	+	False	True	1	1	0	2	True
Zm00001eb080320	chr2	+	False	True	5	1	26	32	True
Zm00001eb080350	chr2	-	False	True	3	1	11	15	True
Zm00001eb080360	chr2	+	False	True	3	0	12	15	True
Zm00001eb080370	chr2	-	False	True	0	1	3	4	True
Zm00001eb080440	chr2	-	False	True	8	1	20	29	True
Zm00001eb080480	chr2	-	False	True	4	0	24	28	True
Zm00001eb080490	chr2	+	False	True	4	0	15	19	True
Zm00001eb080510	chr2	+	False	True	7	0	5	12	True
Zm00001eb080540	chr2	-	False	True	7	0	15	22	True
Zm00001eb080560	chr2	+	False	True	13	1	37	51	True
Zm00001eb080570	chr2	-	False	True	3	0	25	28	True
Zm00001eb080610	chr2	+	True	False	7	2	28	37	True
Zm00001eb080620	chr2	-	False	True	7	1	31	39	True
Zm00001eb080670	chr2	-	False	True	11	2	19	32	True
Zm00001eb080680	chr2	-	False	True	5	3	24	32	True
Zm00001eb080770	chr2	-	False	True	18	1	50	69	True
Zm00001eb080810	chr2	-	False	True	1	0	2	3	True
Zm00001eb080820	chr2	+	False	True	1	0	2	3	True
Zm00001eb080830	chr2	+	False	True	2	0	4	6	True
Zm00001eb080840	chr2	-	False	True	0	0	0	0	False
Zm00001eb080890	chr2	-	False	True	13	1	14	28	True
Zm00001eb080950	chr2	+	False	True	2	0	33	35	True
Zm00001eb080970	chr2	+	False	True	2	0	6	8	True
Zm00001eb081030	chr2	-	False	True	2	1	6	9	True
Zm00001eb081060	chr2	+	False	True	0	1	2	3	True
Zm00001eb081070	chr2	+	False	True	7	0	23	30	True
Zm00001eb081090	chr2	+	False	True	4	1	6	11	True
Zm00001eb081100	chr2	+	False	True	6	0	11	17	True
Zm00001eb081110	chr2	+	False	True	1	0	9	10	True
Zm00001eb081140	chr2	+	False	True	0	0	22	22	True
Zm00001eb081190	chr2	+	False	True	0	1	0	1	True
Zm00001eb081200	chr2	-	False	True	4	1	9	14	True
Zm00001eb081270	chr2	-	False	True	0	0	0	0	False
Zm00001eb081330	chr2	-	False	True	4	0	15	19	True
Zm00001eb081350	chr2	-	False	True	4	3	38	45	True
Zm00001eb081370	chr2	-	False	True	12	2	60	74	True
Zm00001eb081380	chr2	-	False	True	8	0	5	13	True
Zm00001eb081420	chr2	+	False	True	22	0	75	97	True
Zm00001eb081430	chr2	+	False	True	12	0	15	27	True
Zm00001eb081450	chr2	-	False	True	5	0	31	36	True
Zm00001eb081460	chr2	-	True	False	13	1	61	75	True
Zm00001eb081470	chr2	-	False	True	0	0	6	6	True
Zm00001eb081510	chr2	-	False	True	1	3	15	19	True
Zm00001eb081570	chr2	-	False	True	11	0	37	48	True
Zm00001eb081590	chr2	+	False	True	32	0	44	76	True
Zm00001eb081610	chr2	-	False	True	0	1	0	1	True
Zm00001eb081660	chr2	-	False	True	5	1	9	15	True
Zm00001eb081700	chr2	-	False	True	8	1	25	34	True
Zm00001eb081720	chr2	+	False	True	6	2	33	41	True
Zm00001eb081790	chr2	-	False	True	5	2	19	26	True
Zm00001eb081810	chr2	-	False	True	7	2	17	26	True
Zm00001eb081850	chr2	+	False	True	2	0	16	18	True
Zm00001eb081870	chr2	-	False	True	1	0	9	10	True
Zm00001eb081930	chr2	-	False	True	5	2	29	36	True
Zm00001eb082050	chr2	+	False	True	4	0	20	24	True
Zm00001eb082070	chr2	-	False	True	2	0	22	24	True
Zm00001eb082080	chr2	-	False	True	6	1	30	37	True
Zm00001eb082130	chr2	+	False	True	0	0	0	0	False
Zm00001eb082150	chr2	-	False	True	1	0	0	1	True
Zm00001eb082160	chr2	+	True	False	3	1	23	27	True
Zm00001eb082280	chr2	-	False	True	3	0	16	19	True
Zm00001eb082290	chr2	-	False	True	4	0	6	10	True
Zm00001eb082300	chr2	-	False	True	5	1	10	16	True
Zm00001eb082310	chr2	-	False	True	3	0	17	20	True
Zm00001eb082320	chr2	+	False	True	2	0	7	9	True
Zm00001eb082370	chr2	+	False	True	0	1	1	2	True
Zm00001eb082380	chr2	+	False	True	9	1	24	34	True
Zm00001eb082500	chr2	-	False	True	6	1	14	21	True
Zm00001eb082660	chr2	-	False	True	2	1	10	13	True
Zm00001eb082670	chr2	+	False	True	2	1	10	13	True
Zm00001eb082680	chr2	+	False	True	5	1	30	36	True
Zm00001eb082690	chr2	+	False	True	5	1	18	24	True
Zm00001eb082710	chr2	+	False	True	4	0	27	31	True
Zm00001eb082720	chr2	-	False	True	1	1	13	15	True
Zm00001eb082750	chr2	+	False	True	10	0	39	49	True
Zm00001eb082760	chr2	-	False	True	2	0	4	6	True
Zm00001eb082790	chr2	+	False	True	5	0	33	38	True
Zm00001eb082840	chr2	+	False	True	4	1	19	24	True
Zm00001eb082850	chr2	-	False	True	11	0	28	39	True
Zm00001eb082890	chr2	+	False	True	2	1	5	8	True
Zm00001eb082910	chr2	-	False	True	7	1	21	29	True
Zm00001eb082920	chr2	-	False	True	1	0	9	10	True
Zm00001eb082980	chr2	+	False	True	2	0	3	5	True
Zm00001eb083170	chr2	+	False	True	0	0	0	0	False
Zm00001eb083180	chr2	+	False	True	2	1	2	5	True
Zm00001eb083200	chr2	+	False	True	4	1	9	14	True
Zm00001eb083210	chr2	+	False	True	1	0	18	19	True
Zm00001eb083370	chr2	-	False	True	1	0	14	15	True
Zm00001eb083390	chr2	-	False	True	1	0	29	30	True
Zm00001eb083450	chr2	+	False	True	2	0	0	2	True
Zm00001eb083520	chr2	-	False	True	9	0	20	29	True
Zm00001eb083600	chr2	-	False	True	5	1	11	17	True
Zm00001eb083610	chr2	-	False	True	12	0	23	35	True
Zm00001eb083750	chr2	-	False	True	2	2	10	14	True
Zm00001eb083770	chr2	+	False	True	0	0	3	3	True
Zm00001eb083810	chr2	+	False	True	1	0	3	4	True
Zm00001eb083840	chr2	-	False	True	32	0	26	58	True
Zm00001eb083950	chr2	-	False	True	11	1	68	80	True
Zm00001eb083980	chr2	-	False	True	7	1	39	47	True
Zm00001eb084020	chr2	-	False	True	0	0	1	1	True
Zm00001eb084080	chr2	-	False	True	17	2	35	54	True
Zm00001eb084120	chr2	-	False	True	3	0	17	20	True
Zm00001eb084160	chr2	+	False	True	6	0	18	24	True
Zm00001eb084180	chr2	+	False	True	0	1	8	9	True
Zm00001eb084290	chr2	+	False	True	10	1	11	22	True
Zm00001eb084350	chr2	+	False	True	5	0	33	38	True
Zm00001eb084410	chr2	+	False	True	2	0	0	2	True
Zm00001eb084430	chr2	+	False	True	11	0	24	35	True
Zm00001eb084510	chr2	+	False	True	0	0	2	2	True
Zm00001eb084540	chr2	-	False	True	0	0	0	0	False
Zm00001eb084550	chr2	-	False	True	6	0	16	22	True
Zm00001eb084560	chr2	+	True	False	13	1	17	31	True
Zm00001eb084590	chr2	-	False	True	2	0	5	7	True
Zm00001eb084670	chr2	+	False	True	6	0	9	15	True
Zm00001eb084690	chr2	-	False	True	0	0	0	0	False
Zm00001eb084740	chr2	+	False	True	8	1	17	26	True
Zm00001eb084750	chr2	-	False	True	2	1	3	6	True
Zm00001eb084770	chr2	-	False	True	0	0	5	5	True
Zm00001eb084910	chr2	+	False	True	13	1	30	44	True
Zm00001eb084920	chr2	-	False	True	1	0	6	7	True
Zm00001eb084970	chr2	+	False	True	0	0	7	7	True
Zm00001eb084990	chr2	-	False	True	3	3	15	21	True
Zm00001eb085030	chr2	+	False	True	5	1	31	37	True
Zm00001eb085050	chr2	-	False	True	6	1	65	72	True
Zm00001eb085150	chr2	-	False	True	1	0	8	9	True
Zm00001eb085170	chr2	-	False	True	0	0	2	2	True
Zm00001eb085240	chr2	-	False	True	0	0	4	4	True
Zm00001eb085270	chr2	+	False	True	0	0	0	0	False
Zm00001eb085310	chr2	-	False	True	1	0	5	6	True
Zm00001eb085330	chr2	-	False	True	7	1	10	18	True
Zm00001eb085340	chr2	-	False	True	1	1	0	2	True
Zm00001eb085350	chr2	-	False	True	2	1	8	11	True
Zm00001eb085360	chr2	-	False	True	7	1	32	40	True
Zm00001eb085380	chr2	-	False	True	2	0	14	16	True
Zm00001eb085400	chr2	-	False	True	3	1	10	14	True
Zm00001eb085410	chr2	+	False	True	1	2	13	16	True
Zm00001eb085420	chr2	-	False	True	1	2	10	13	True
Zm00001eb085430	chr2	-	False	True	6	0	10	16	True
Zm00001eb085460	chr2	+	False	True	3	0	9	12	True
Zm00001eb085500	chr2	+	False	True	1	0	1	2	True
Zm00001eb085540	chr2	-	True	False	9	0	24	33	True
Zm00001eb085570	chr2	-	False	True	7	2	17	26	True
Zm00001eb085590	chr2	+	False	True	4	2	18	24	True
Zm00001eb085610	chr2	+	False	True	1	1	0	2	True
Zm00001eb085850	chr2	-	False	True	1	0	0	1	True
Zm00001eb085870	chr2	+	False	True	0	0	0	0	False
Zm00001eb086060	chr2	+	False	True	2	0	2	4	True
Zm00001eb086200	chr2	+	False	True	2	0	4	6	True
Zm00001eb086220	chr2	+	False	True	1	0	17	18	True
Zm00001eb086340	chr2	-	False	True	4	0	8	12	True
Zm00001eb086370	chr2	-	False	True	11	1	39	51	True
Zm00001eb086400	chr2	-	False	True	0	2	7	9	True
Zm00001eb086410	chr2	-	False	True	0	0	1	1	True
Zm00001eb086500	chr2	+	False	True	1	0	1	2	True
Zm00001eb086520	chr2	-	False	True	1	0	2	3	True
Zm00001eb086540	chr2	+	False	True	2	0	9	11	True
Zm00001eb086560	chr2	+	False	True	1	0	1	2	True
Zm00001eb086680	chr2	+	False	True	0	1	5	6	True
Zm00001eb086710	chr2	-	False	True	0	0	3	3	True
Zm00001eb086720	chr2	-	False	True	0	0	7	7	True
Zm00001eb086730	chr2	-	False	True	1	0	10	11	True
Zm00001eb086780	chr2	+	False	True	3	0	14	17	True
Zm00001eb086790	chr2	-	False	True	1	2	8	11	True
Zm00001eb086800	chr2	-	False	True	3	0	13	16	True
Zm00001eb087050	chr2	+	False	True	5	1	16	22	True
Zm00001eb087060	chr2	+	False	True	0	1	16	17	True
Zm00001eb087080	chr2	+	False	True	0	0	0	0	False
Zm00001eb087350	chr2	+	False	True	1	1	19	21	True
Zm00001eb087380	chr2	-	False	True	1	0	17	18	True
Zm00001eb087460	chr2	-	False	True	2	0	6	8	True
Zm00001eb087470	chr2	-	False	True	3	0	19	22	True
Zm00001eb087500	chr2	+	False	True	3	2	20	25	True
Zm00001eb087570	chr2	-	False	True	1	1	13	15	True
Zm00001eb087750	chr2	+	False	True	1	0	0	1	True
Zm00001eb087780	chr2	+	False	True	0	1	2	3	True
Zm00001eb087880	chr2	-	False	True	2	0	3	5	True
Zm00001eb087920	chr2	-	False	True	2	0	1	3	True
Zm00001eb087950	chr2	-	False	True	7	0	13	20	True
Zm00001eb087960	chr2	-	False	True	6	1	13	20	True
Zm00001eb088050	chr2	-	False	True	4	1	35	40	True
Zm00001eb088220	chr2	-	False	True	0	0	3	3	True
Zm00001eb088270	chr2	+	False	True	0	0	2	2	True
Zm00001eb088350	chr2	-	False	True	2	1	8	11	True
Zm00001eb088370	chr2	-	False	True	4	0	17	21	True
Zm00001eb088390	chr2	-	False	True	2	0	4	6	True
Zm00001eb088460	chr2	+	False	True	4	1	13	18	True
Zm00001eb088470	chr2	-	False	True	5	2	14	21	True
Zm00001eb088500	chr2	+	False	True	5	0	10	15	True
Zm00001eb088700	chr2	+	False	True	4	1	8	13	True
Zm00001eb088740	chr2	-	False	True	1	0	7	8	True
Zm00001eb088780	chr2	+	False	True	2	0	9	11	True
Zm00001eb088790	chr2	+	False	True	1	0	3	4	True
Zm00001eb088840	chr2	-	False	True	3	0	12	15	True
Zm00001eb088850	chr2	+	False	True	0	0	6	6	True
Zm00001eb088880	chr2	-	False	True	1	1	18	20	True
Zm00001eb088910	chr2	+	False	True	2	1	27	30	True
Zm00001eb088930	chr2	-	False	True	0	1	15	16	True
Zm00001eb088940	chr2	-	False	True	1	0	9	10	True
Zm00001eb089010	chr2	+	False	True	5	1	19	25	True
Zm00001eb089020	chr2	-	False	True	5	1	11	17	True
Zm00001eb089060	chr2	+	False	True	0	0	4	4	True
Zm00001eb089070	chr2	-	False	True	7	2	28	37	True
Zm00001eb089080	chr2	-	False	True	8	2	34	44	True
Zm00001eb089090	chr2	+	False	True	6	0	12	18	True
Zm00001eb089260	chr2	-	False	True	0	1	5	6	True
Zm00001eb089340	chr2	-	False	True	3	1	0	4	True
Zm00001eb089380	chr2	+	False	True	3	2	4	9	True
Zm00001eb089390	chr2	+	False	True	5	0	11	16	True
Zm00001eb089480	chr2	-	False	True	9	2	20	31	True
Zm00001eb089490	chr2	-	False	True	5	0	24	29	True
Zm00001eb089590	chr2	+	False	True	0	1	9	10	True
Zm00001eb089800	chr2	-	False	True	3	0	5	8	True
Zm00001eb089840	chr2	-	False	True	1	1	7	9	True
Zm00001eb089860	chr2	-	False	True	6	0	15	21	True
Zm00001eb089960	chr2	+	False	True	1	0	1	2	True
Zm00001eb089980	chr2	+	False	True	0	0	1	1	True
Zm00001eb090110	chr2	-	False	True	1	1	7	9	True
Zm00001eb090170	chr2	-	False	True	0	0	0	0	False
Zm00001eb090910	chr2	+	False	True	6	1	21	28	True
Zm00001eb090920	chr2	-	False	True	3	1	40	44	True
Zm00001eb090960	chr2	+	False	True	0	0	1	1	True
Zm00001eb090980	chr2	-	False	True	11	1	27	39	True
Zm00001eb090990	chr2	-	False	True	2	0	2	4	True
Zm00001eb091010	chr2	-	False	True	2	0	13	15	True
Zm00001eb091060	chr2	-	False	True	0	0	0	0	False
Zm00001eb091240	chr2	-	False	True	1	1	6	8	True
Zm00001eb091260	chr2	+	False	True	2	0	6	8	True
Zm00001eb091270	chr2	-	False	True	0	0	3	3	True
Zm00001eb091420	chr2	+	False	True	0	0	0	0	False
Zm00001eb091470	chr2	+	False	True	0	0	4	4	True
Zm00001eb091500	chr2	-	False	True	1	0	0	1	True
Zm00001eb091530	chr2	-	False	True	0	0	8	8	True
Zm00001eb091540	chr2	-	False	True	1	1	1	3	True
Zm00001eb091580	chr2	+	False	True	1	0	3	4	True
Zm00001eb091620	chr2	+	False	True	2	0	2	4	True
Zm00001eb091670	chr2	+	False	True	0	0	5	5	True
Zm00001eb091720	chr2	+	False	True	0	1	1	2	True
Zm00001eb091740	chr2	-	False	True	0	1	6	7	True
Zm00001eb092080	chr2	+	False	True	0	0	1	1	True
Zm00001eb092180	chr2	-	False	True	6	0	60	66	True
Zm00001eb092230	chr2	-	False	True	2	1	2	5	True
Zm00001eb092280	chr2	+	False	True	0	0	3	3	True
Zm00001eb092540	chr2	+	False	True	0	1	0	1	True
Zm00001eb092570	chr2	-	False	True	0	0	2	2	True
Zm00001eb092720	chr2	+	False	True	2	1	17	20	True
Zm00001eb092730	chr2	+	False	True	9	2	19	30	True
Zm00001eb092750	chr2	-	False	True	5	3	10	18	True
Zm00001eb092890	chr2	+	False	True	5	2	20	27	True
Zm00001eb093120	chr2	+	False	True	0	1	0	1	True
Zm00001eb093130	chr2	+	False	True	3	1	10	14	True
Zm00001eb093140	chr2	+	False	True	6	0	22	28	True
Zm00001eb093150	chr2	+	False	True	3	0	10	13	True
Zm00001eb093160	chr2	-	False	True	3	0	8	11	True
Zm00001eb093210	chr2	-	False	True	7	0	23	30	True
Zm00001eb093250	chr2	-	False	True	0	1	4	5	True
Zm00001eb093260	chr2	+	False	True	2	0	12	14	True
Zm00001eb093270	chr2	-	False	True	4	1	23	28	True
Zm00001eb093280	chr2	-	False	True	3	2	6	11	True
Zm00001eb093290	chr2	+	False	True	1	0	26	27	True
Zm00001eb093300	chr2	-	False	True	0	1	7	8	True
Zm00001eb093320	chr2	-	False	True	3	0	35	38	True
Zm00001eb093380	chr2	+	False	True	2	0	19	21	True
Zm00001eb093390	chr2	+	False	True	5	2	35	42	True
Zm00001eb093400	chr2	-	False	True	1	0	4	5	True
Zm00001eb093410	chr2	+	False	True	1	0	1	2	True
Zm00001eb093420	chr2	-	False	True	6	0	24	30	True
Zm00001eb093440	chr2	+	False	True	23	1	15	39	True
Zm00001eb093450	chr2	+	False	True	4	0	12	16	True
Zm00001eb093460	chr2	+	False	True	4	0	4	8	True
Zm00001eb093490	chr2	+	False	True	2	0	1	3	True
Zm00001eb093670	chr2	-	False	True	1	0	9	10	True
Zm00001eb093730	chr2	+	False	True	4	0	3	7	True
Zm00001eb093890	chr2	+	True	False	0	0	0	0	False
Zm00001eb093900	chr2	+	False	True	3	1	13	17	True
Zm00001eb093910	chr2	-	False	True	6	0	27	33	True
Zm00001eb093980	chr2	+	False	True	0	1	4	5	True
